   140/599     5.83G   0.02545  0.003147         0    0.0286        25       640         1         1    0.9955    0.7897   0.03823  0.004572         0
   141/599     5.83G   0.01825  0.002904         0   0.02115        24       640         1         1    0.9955    0.6542   0.04038  0.004701         0
   142/599     5.83G   0.04097   0.00269         0   0.04366        24       640    0.9999         1    0.9955    0.7694   0.03921  0.004791         0
   143/599     5.83G   0.02462  0.003261         0   0.02788        31       640    0.9999         1    0.9954    0.7907   0.03847  0.004684         0
   144/599     5.83G   0.02533  0.002815         0   0.02815        21       640    0.9999         1    0.9954    0.7968   0.03944  0.004502         0
   145/599     5.83G   0.01753  0.002567         0    0.0201        21       640         1         1    0.9954    0.7891   0.03898  0.004527         0
   146/599     5.83G   0.03325  0.002922         0   0.03617        18       640         1         1    0.9954    0.8114   0.03834  0.004388         0
   147/599     5.83G   0.01623  0.002376         0    0.0186        25       640    0.9999         1    0.9954    0.7495   0.03961  0.004419         0
   148/599     5.83G   0.02512  0.002799         0   0.02792        20       640         1         1    0.9955    0.7842   0.03811  0.004422         0
   149/599     5.83G    0.0269   0.00254         0   0.02944        14       640         1         1    0.9955    0.7148    0.0397  0.004472         0
   150/599     5.83G    0.0367  0.002821         0   0.03952        28       640         1         1    0.9955    0.7665   0.03992  0.004461         0
   151/599     5.83G   0.02468  0.002519         0    0.0272        24       640         1         1    0.9956    0.7557   0.03985  0.004483         0
   152/599     5.83G   0.01477  0.002761         0   0.01753        22       640         1         1    0.9955    0.7889   0.03846  0.004415         0
   153/599     5.83G   0.02421  0.002673         0   0.02688        22       640         1         1    0.9954     0.772   0.03896  0.004347         0
   154/599     5.83G   0.01456  0.002289         0   0.01685        20       640         1         1    0.9954    0.7908   0.03815  0.004357         0
   155/599     5.83G   0.01708  0.002808         0   0.01989        29       640         1         1    0.9954    0.7758   0.03893  0.004427         0
   156/599     5.83G   0.01773  0.002416         0   0.02014        20       640         1         1    0.9955    0.8139   0.03821  0.004409         0
   157/599     5.83G   0.03315  0.002746         0    0.0359        22       640         1         1    0.9955    0.7785   0.03916  0.004248         0
   158/599     5.83G   0.02404  0.002622         0   0.02666        12       640         1         1    0.9954     0.803   0.03858  0.004202         0
   159/599     5.83G   0.02327  0.002691         0   0.02596        20       640         1         1    0.9954    0.8085   0.03849  0.004163         0
   160/599     5.83G   0.01407  0.002637         0   0.01671        26       640         1         1    0.9955    0.8003   0.03853   0.00419         0
   161/599     5.83G   0.02658  0.002603         0   0.02918        25       640         1         1    0.9956    0.8251   0.03809  0.004199         0
   162/599     5.83G   0.02599  0.002763         0   0.02876        21       640         1         1    0.9956    0.7914   0.04068  0.004051         0
   163/599     5.83G    0.0136  0.002479         0   0.01607        21       640         1         1    0.9955    0.7724   0.04075  0.003906         0
   164/599     5.83G   0.01228  0.002303         0   0.01458        15       640         1         1    0.9954    0.8102   0.04076  0.003761         0
   165/599     5.83G   0.01322  0.002477         0    0.0157        24       640         1         1    0.9954    0.7578   0.04221  0.003804         0
   166/599     5.83G   0.01356  0.002536         0   0.01609        32       640         1         1    0.9954    0.8015    0.0421  0.003656         0
   167/599     5.83G   0.02496  0.002453         0   0.02742        17       640         1         1    0.9955    0.8176   0.04149   0.00372         0
   168/599     5.83G   0.01299  0.002778         0   0.01577        24       640         1         1    0.9955    0.8275    0.0422  0.003658         0
   169/599     5.83G   0.01454  0.002467         0   0.01701        26       640         1         1    0.9955    0.7562   0.04359  0.003673         0
   170/599     5.83G   0.02292  0.002374         0   0.02529        23       640         1         1    0.9956    0.8156   0.04172  0.003604         0
   171/599     5.83G   0.01401  0.002285         0   0.01629        26       640    0.9999         1    0.9956    0.7611   0.04261  0.003641         0
   172/599     5.83G   0.03381  0.002643         0   0.03646        28       640         1         1    0.9956    0.7964   0.04158  0.003643         0
   173/599     5.83G   0.01414   0.00246         0    0.0166        25       640         1         1    0.9956    0.7182   0.04357  0.003719         0
   174/599     5.83G   0.01673  0.002198         0   0.01893        22       640         1         1    0.9958    0.7848   0.04116   0.00386         0
   175/599     5.83G   0.02318  0.002355         0   0.02553        24       640         1         1    0.9957    0.7923   0.04081  0.003835         0
   176/599     5.83G   0.01332  0.002403         0   0.01572        23       640         1         1    0.9956    0.8103   0.04038   0.00378         0
   177/599     5.83G   0.02285  0.002224         0   0.02507        18       640    0.9787         1    0.9947     0.756    0.0405  0.003686         0
   178/599     5.83G   0.01355  0.002171         0   0.01572        20       640    0.9787    0.9999    0.9951    0.8256   0.03985  0.003647         0
   179/599     5.83G   0.01441  0.002323         0   0.01674        22       640    0.9787         1    0.9951    0.8224   0.04033  0.003626         0
   180/599     5.83G   0.02434  0.002586         0   0.02692        22       640         1         1    0.9956    0.8206   0.04049  0.003697         0
   181/599     5.83G   0.03344  0.002429         0   0.03587        24       640         1         1    0.9955    0.8065   0.04069  0.003688         0
   182/599     5.83G   0.01469  0.002181         0   0.01687        17       640         1         1    0.9955    0.8113   0.04011  0.003739         0
   183/599     5.83G   0.03195  0.002324         0   0.03428        22       640         1         1    0.9955    0.7847   0.03978  0.003794         0
   184/599     5.83G   0.02298  0.002189         0   0.02517        25       640         1         1    0.9955    0.8244   0.03876  0.003845         0
   185/599     5.83G   0.03464  0.002181         0   0.03682        21       640    0.9999         1    0.9955    0.7386   0.04028  0.003889         0
   186/599     5.83G   0.01646  0.002312         0   0.01877        27       640         1         1    0.9955    0.7953   0.03978  0.003966         0
